5762	6971	8236	627	5726	4537
7429	860	2884	2605	9459	5541
5918	7711	2053	5275	8880	9558
6286	9131	1635	1053	5028	5133
4684	608	1486	3554	7432	3886
3977	8465	6094	1499	849	9023
4838	2068	7264	2395	8309	9114
6981	6901	8316	7792	780	2672
5608	4901	3235	3909	2838	7278
457	5839	4360	9798	1436	8791
5430	752	9768	7715	9442	7093
4388	4014	3140	2741	9686	817
4773	7212	3991	7011	4508	7646
4243	7155	271	5387	941	9782
5367	666	4034	7981	2011	3558
6571	9546	7928	1527	5345	3981
4128	1217	5295	4152	658	3314
6356	4994	2510	2580	8471	5799
7164	4009	8752	701	9068	8814
1988	72	5706	5208	2485	8549
6356	9759	6039	1290	2256	874
2377	3349	7203	3165	2081	2536
5907	4959	4371	2830	396	8408
6162	9984	3261	1210	7380	2073
498	9536	2574	4809	5136	2141
3633	3829	1513	6018	3446	2484
3048	69	8232	2400	527	5534
412	4322	2297	6162	7026	7003
3894	5667	7510	2004	4892	7598
55	8527	7136	507	6367	1410
2410	273	8455	7086	2257	8174
4950	8345	4425	3022	8649	759
6640	2048	5042	2814	8198	3222
4849	3382	1359	6736	102	5075
1581	5938	7418	5358	1886	3888
2191	6059	7443	5228	530	3433
6421	2762	1630	5645	8536	8350
5604	9867	1820	6317	4492	2144
708	8397	9966	475	4918	3809
8083	2263	4711	6831	271	1097
8928	1952	2212	9289	9192	1825
1630	4703	8215	9372	4147	7875
6199	5019	1794	1166	3867	6874
4322	8832	9563	4158	2946	608
6421	269	8420	4366	4837	9160
1728	8510	7312	3388	542	8043
9359	6764	775	4220	7790	5130
3430	9748	133	6606	928	2349
8733	857	4827	3217	9603	9631
1641	8038	282	8196	1289	8667
5207	7178	8054	817	3753	8005
8237	5285	4640	501	5918	2191
3418	980	8443	7963	6516	2853
8237	3080	8922	1719	1988	3633
5758	5944	5448	3446	4110	8281
9627	6587	7903	4581	9100	1035
1388	6357	8969	7508	7591	4530
9105	4884	99	5700	3670	2793
5970	4338	815	6716	1201	1140
2863	4266	995	5771	3370	543
5999	1223	8133	7746	1996	9789
4920	9798	9484	9552	6511	8217
30	9638	837	8131	3855	6487
2595	2662	9722	4251	4616	846
9830	1709	9622	5443	3691	4154
6835	7992	892	6474	623	7215
2092	9842	2841	8550	7728	4295
3305	2558	2990	8846	3493	8104
5353	7574	5335	2836	8697	748
8552	6346	9215	1494	8030	1018
7683	1439	4673	9335	3695	1451
5442	5823	8201	4066	5747	555
8114	8150	8230	445	1004	5772
9489	5160	8517	7607	7255	3155
1807	6641	4582	112	224	1882
7280	859	6840	8970	8222	2729
9170	5192	7015	9230	7019	7796
1192	3559	3580	328	2686	9053
4492	3667	3882	1129	4803	5714
8854	8168	2969	2431	4245	3075
8409	8230	3602	4048	6431	5494
8174	2873	7853	9742	5719	1624
5296	3257	9705	8753	4770	2197
4204	6194	271	253	5744	502
4739	1107	5607	7033	1889	6551
4014	9682	2090	9349	4884	348
4482	9239	4158	7619	421	361
9502	3143	5307	6368	2436	6414
2137	4461	4524	591	7791	6141
5943	4744	1995	8563	4581	5937
4936	1252	1407	9931	8080	5907
5356	6803	4961	4708	2596	9586
9763	5466	6678	917	7154	1601
4776	7219	5359	1005	2895	8869
4517	6334	8430	1848	328	4235
6246	2200	1019	2091	9307	978
7175	8131	74	8476	2474	9834
8765	5710	1082	1782	4517	4921
240	3420	2184	4435	8736	1320
7682	3020	1122	9002	4549	9221
5516	478	7977	1533	5527	6829
9441	1299	1259	5861	4533	229
8688	8603	1489	2379	3876	8549
5336	5464	6042	2794	4447	9214
7414	4211	2789	1180	6101	6964
4661	4532	1725	3446	4219	408
8876	8290	4046	6114	4878	1740
2363	7134	9849	9746	10	1658
3891	3656	2717	1590	2967	906
3657	7719	7826	6077	8940	6872
362	2080	8399	870	6157	3632
4326	7362	9562	7035	3422	6914
2041	9829	506	9868	2801	3257
1581	9023	280	576	252	5717
5328	1160	5276	5292	9413	8069
6126	9971	9753	8438	2577	9722
8143	8193	7632	6233	9251	1949
2152	5954	7210	9288	3210	3730
9068	292	7969	3551	9841	4795
8341	8312	1692	1987	3064	2282
2469	9047	4305	854	3428	8740
5319	8139	1146	2923	9777	9927
6563	745	8485	6610	4435	9788
6187	5633	9117	7936	160	3458
6625	1344	905	5041	3020	7551
1054	6183	4561	7940	2840	2454
6555	675	6022	8975	4663	49
6290	3726	1366	6552	9685	904
4737	6989	9641	3642	2575	7554
2073	5027	8351	9792	9442	4115
355	3001	298	8397	2523	3250
8258	1531	8507	5474	3967	7705
7609	7009	7605	5295	2173	7989
7791	2168	9442	109	7712	6724
3135	2548	8071	545	5000	1495
8256	7800	4962	1266	4445	5186
4310	5025	6481	3190	1917	6731
9682	1553	9716	4144	4167	8146
6279	1271	5043	5593	6926	9812
7605	8608	9469	3359	3557	675
2330	3524	2709	1779	1166	277
6238	5438	2315	1758	5798	1264
1010	7676	9257	8384	7329	2866
9785	1466	5107	379	6570	41
4844	2469	2699	4302	4261	5202
5821	3144	1340	2611	3335	4666
5206	1830	4785	724	1100	5175
2250	636	9513	45	6139	6643
5307	4650	1387	4524	6860	5678
3470	5949	3324	2484	7101	3904
3204	4260	8048	592	1064	7514
2032	3622	4268	5121	4103	2806
270	5960	6479	8987	241	5110
9304	2060	487	4619	5000	9652
1634	1886	6803	3925	5137	6011
158	2544	1371	9608	2760	617
560	3100	4515	1797	1769	3050
5013	5336	464	5346	2147	3688
4999	846	2504	9881	9151	3328
3348	2193	3403	5004	4018	4372
3232	6507	3802	7675	1430	7324
3794	1852	9453	6161	8454	1033
1481	631	2772	8931	240	9869
9277	7922	9208	1793	3774	7219
2563	1802	3536	2005	6382	4887
6115	4834	6398	8833	5106	8541
8975	9956	402	7105	1295	9941
5132	6886	6806	9538	8866	7918
1569	3461	5182	2119	5305	3408
1556	2279	3146	3744	7504	7581
4323	6065	9842	8764	345	2078
5303	5223	3112	1795	756	1324
1571	208	862	3769	6267	863
2736	3031	4174	3187	7758	1399
8027	4904	4969	3936	2758	4497
7760	1593	6858	1553	3990	4442
9317	3470	941	304	5260	8082
1189	3766	5598	8819	6869	7608
1699	9294	7638	379	3068	4490
1389	815	9705	8146	3404	6891
4279	8684	8685	8097	4973	5992
243	776	6780	9083	1020	2426
8590	5439	6668	93	9554	2438
1267	9280	5357	1145	808	2789
5554	9671	3031	9684	2381	876
8320	4438	4315	3353	1666	4571
2362	8104	9799	7746	2951	1536
9605	1796	4053	9893	2009	8656
8090	3242	7037	9919	9304	3891
2742	453	1780	8275	3322	3792
5963	2575	9182	3660	325	1404
2014	1907	3564	1259	9687	4329
2205	9454	1484	2924	3265	863
3571	2153	6942	9814	7929	9982
5379	7131	6689	8005	9652	5756
3776	1349	8424	2462	2553	6898
